법정동코드	법정동명	폐지여부
4513014100	전라북도 군산시 수송동	존재
4513014200	전라북도 군산시 미장동	존재
4513014300	전라북도 군산시 지곡동	존재
4513014400	전라북도 군산시 나운동	존재
4513014500	전라북도 군산시 미룡동	존재
4513014600	전라북도 군산시 소룡동	존재
4513014700	전라북도 군산시 오식도동	존재
4513014800	전라북도 군산시 비응도동	존재
4513014900	전라북도 군산시 신관동	존재
4513015000	전라북도 군산시 개사동	존재
4513015100	전라북도 군산시 산북동	존재
4513015200	전라북도 군산시 내초동	존재
4513025000	전라북도 군산시 옥구읍	존재
4513025021	전라북도 군산시 옥구읍 옥정리	존재
4513025022	전라북도 군산시 옥구읍 상평리	존재
4513025023	전라북도 군산시 옥구읍 이곡리	존재
4513025024	전라북도 군산시 옥구읍 수산리	존재
4513025025	전라북도 군산시 옥구읍 오곡리	존재
4513025026	전라북도 군산시 옥구읍 선제리	존재
4513025027	전라북도 군산시 옥구읍 어은리	존재
4513031000	전라북도 군산시 옥산면	존재
4513031021	전라북도 군산시 옥산면 옥산리	존재
4513031022	전라북도 군산시 옥산면 남내리	존재
4513031023	전라북도 군산시 옥산면 쌍봉리	존재
4513031024	전라북도 군산시 옥산면 당북리	존재
4513031025	전라북도 군산시 옥산면 금성리	존재
4513032000	전라북도 군산시 회현면	존재
4513032021	전라북도 군산시 회현면 월연리	존재
4513032022	전라북도 군산시 회현면 금광리	존재
4513032023	전라북도 군산시 회현면 대정리	존재
4513032024	전라북도 군산시 회현면 세장리	존재
4513032025	전라북도 군산시 회현면 고사리	존재
4513032026	전라북도 군산시 회현면 학당리	존재
4513032027	전라북도 군산시 회현면 원우리	존재
4513032028	전라북도 군산시 회현면 증석리	존재
4513033000	전라북도 군산시 임피면	존재
4513033021	전라북도 군산시 임피면 읍내리	존재
4513033022	전라북도 군산시 임피면 축산리	존재
4513033023	전라북도 군산시 임피면 미원리	존재
4513033024	전라북도 군산시 임피면 보석리	존재
4513033025	전라북도 군산시 임피면 술산리	존재
4513033026	전라북도 군산시 임피면 월하리	존재
4513033027	전라북도 군산시 임피면 영창리	존재
4513034000	전라북도 군산시 서수면	존재
4513034021	전라북도 군산시 서수면 서수리	존재
4513034022	전라북도 군산시 서수면 축동리	존재
4513034023	전라북도 군산시 서수면 관원리	존재
4513034024	전라북도 군산시 서수면 마룡리	존재
4513034025	전라북도 군산시 서수면 화등리	존재
4513034026	전라북도 군산시 서수면 금암리	존재
4513035000	전라북도 군산시 대야면	존재
4513035021	전라북도 군산시 대야면 산월리	존재
4513035022	전라북도 군산시 대야면 지경리	존재
4513035023	전라북도 군산시 대야면 복교리	존재
4513035024	전라북도 군산시 대야면 광교리	존재
4513035025	전라북도 군산시 대야면 접산리	존재
4513035026	전라북도 군산시 대야면 죽산리	존재
4513035027	전라북도 군산시 대야면 보덕리	존재
4513036000	전라북도 군산시 개정면	존재
4513036021	전라북도 군산시 개정면 아동리	존재
4513036022	전라북도 군산시 개정면 운회리	존재
4513036023	전라북도 군산시 개정면 아산리	존재
4513036024	전라북도 군산시 개정면 발산리	존재
4513036025	전라북도 군산시 개정면 통사리	존재
4513036026	전라북도 군산시 개정면 옥석리	존재
4513037000	전라북도 군산시 성산면	존재
4513037021	전라북도 군산시 성산면 성덕리	존재
4513037022	전라북도 군산시 성산면 둔덕리	존재
4513037023	전라북도 군산시 성산면 고봉리	존재
4513037024	전라북도 군산시 성산면 도암리	존재
4513037025	전라북도 군산시 성산면 여방리	존재
4513037026	전라북도 군산시 성산면 대명리	존재
4513037027	전라북도 군산시 성산면 창오리	존재
4513037028	전라북도 군산시 성산면 산곡리	존재
4513038000	전라북도 군산시 나포면	존재
4513038021	전라북도 군산시 나포면 나포리	존재
4513038022	전라북도 군산시 나포면 장상리	존재
4513038023	전라북도 군산시 나포면 옥곤리	존재
4513038024	전라북도 군산시 나포면 주곡리	존재
4513038025	전라북도 군산시 나포면 부곡리	존재
4513038026	전라북도 군산시 나포면 서포리	존재
4513039000	전라북도 군산시 옥도면	존재
4513039021	전라북도 군산시 옥도면 개야도리	존재
