name,loc1,loc2,loc3,z,lat,lon,cortarNo
인천광역시,남동구,만수동,,14,37.4529,126.7336,2820010300
인천광역시,남동구,장수동,,14,37.4586,126.7603,2820010400
인천광역시,남동구,서창동,,14,37.434401,126.749675,2820010500
인천광역시,남동구,운연동,,14,37.439976,126.7633,2820010600
인천광역시,남동구,남촌동,,14,37.4241,126.7127,2820010700
인천광역시,남동구,수산동,,14,37.4373,126.7257,2820010800
인천광역시,남동구,도림동,,14,37.4192,126.7259,2820010900
인천광역시,남동구,논현동,,14,37.4101,126.7378,2820011000
인천광역시,남동구,고잔동,,14,37.3967,126.7001,2820011100
인천광역시,부평구,부평동,,14,37.4886,126.7211,2823710100
인천광역시,부평구,십정동,,14,37.4774,126.6994,2823710200
인천광역시,부평구,산곡동,,14,37.499501,126.703225,2823710300
인천광역시,부평구,청천동,,14,37.513775,126.712075,2823710400
인천광역시,부평구,삼산동,,14,37.518321,126.737771,2823710500
인천광역시,부평구,갈산동,,14,37.5154,126.726,2823710600
인천광역시,부평구,부개동,,14,37.4923,126.7378,2823710700
인천광역시,부평구,일신동,,14,37.484476,126.746984,2823710800
인천광역시,부평구,구산동,,14,37.4746,126.7561,2823710900
인천광역시,계양구,효성동,,14,37.5327,126.7004,2824510100
인천광역시,계양구,계산동,,14,37.5432,126.7207,2824510200
인천광역시,계양구,작전동,,14,37.530042,126.730163,2824510300
인천광역시,계양구,서운동,,14,37.530567,126.753113,2824510400
인천광역시,계양구,임학동,,14,37.5468,126.7353,2824510500
인천광역시,계양구,용종동,,14,37.5409,126.7448,2824510600
인천광역시,계양구,병방동,,14,37.5453,126.7473,2824510700
인천광역시,계양구,방축동,,14,37.5548,126.732125,2824510800
인천광역시,계양구,박촌동,,14,37.5548,126.7469,2824510900
인천광역시,계양구,동양동,,14,37.5571,126.7592,2824511000
인천광역시,계양구,귤현동,,14,37.5668,126.7505,2824511100
인천광역시,계양구,상야동,,14,37.5748,126.7729,2824511200
인천광역시,계양구,하야동,,14,37.5807,126.7853,2824511300
인천광역시,계양구,평동,,14,37.5831,126.7726,2824511400
인천광역시,계양구,노오지동,,14,37.5795,126.7583,2824511500
인천광역시,계양구,선주지동,,14,37.579,126.7471,2824511600
인천광역시,계양구,이화동,,14,37.586599,126.739738,2824511700
인천광역시,계양구,오류동,,14,37.5859,126.7269,2824511800
인천광역시,계양구,갈현동,,14,37.5808,126.7223,2824511900
인천광역시,계양구,둑실동,,14,37.5733,126.7032,2824512000
인천광역시,계양구,목상동,,14,37.565,126.7094,2824512100
인천광역시,계양구,다남동,,14,37.5632,126.7219,2824512200
인천광역시,계양구,장기동,,14,37.5759,126.736,2824512300
인천광역시,서구,백석동,,14,37.5792,126.67,2826010100
인천광역시,서구,시천동,,14,37.5699,126.6923,2826010200
인천광역시,서구,검암동,,14,37.5641,126.6745,2826010300
인천광역시,서구,경서동,,14,37.55645,126.648328,2826010400
인천광역시,서구,공촌동,,14,37.550917,126.6964,2826010500
인천광역시,서구,연희동,,14,37.548991,126.678226,2826010600
인천광역시,서구,심곡동,,14,37.5413,126.6791,2826010700
인천광역시,서구,가정동,,14,37.5264,126.6751,2826010800
인천광역시,서구,신현동,,14,37.5186,126.6672,2826010900
인천광역시,서구,석남동,,14,37.5066,126.6666,2826011000
인천광역시,서구,원창동,,14,37.510362,126.632806,2826011100
인천광역시,서구,가좌동,,14,37.48901,126.674438,2826011200
인천광역시,서구,마전동,,14,37.608,126.6674,2826011300
인천광역시,서구,당하동,,14,37.587199,126.6906,2826011400
인천광역시,서구,원당동,,14,37.5958,126.7068,2826011500
인천광역시,서구,대곡동,,14,37.6248,126.6684,2826011700
인천광역시,서구,금곡동,,14,37.6159,126.6418,2826011800
인천광역시,서구,오류동,,14,37.565,126.5918,2826011900
인천광역시,서구,왕길동,,14,37.5917,126.6496,2826012000
인천광역시,서구,불로동,,14,37.610455,126.690248,2826012100
인천광역시,서구,청라동,,14,37.536006,126.634552,2826012200
인천광역시,강화군,강화읍,,14,37.748268,126.483863,2871025000
인천광역시,강화군,선원면,,14,37.71301,126.4847,2871031000
인천광역시,강화군,불은면,,14,37.686518,126.47995,2871032000
인천광역시,강화군,길상면,,14,37.640782,126.49125,2871033000
인천광역시,강화군,화도면,,14,37.631982,126.420013,2871034000
인천광역시,강화군,양도면,,14,37.662815,126.422088,2871035000
인천광역시,강화군,내가면,,14,37.719518,126.389888,2871036000
인천광역시,강화군,하점면,,14,37.774342,126.4115,2871037000
인천광역시,강화군,양사면,,14,37.798433,126.40855,2871038000
인천광역시,강화군,송해면,,14,37.764692,126.46345,2871039000
인천광역시,강화군,교동면,,14,37.784433,126.282725,2871040000
인천광역시,강화군,삼산면,,14,37.703468,126.320988,2871041000
인천광역시,강화군,서도면,,14,37.650336,126.239342,2871042000
인천광역시,옹진군,북도면,,14,37.532442,126.427113,2872031000
인천광역시,옹진군,백령면,,14,37.952019,124.675088,2872033000
인천광역시,옹진군,대청면,,14,37.825358,124.712897,2872034000
인천광역시,옹진군,덕적면,,14,37.226406,126.146799,2872035000
인천광역시,옹진군,영흥면,,14,37.255892,126.4839,2872036000
인천광역시,옹진군,자월면,,14,37.254546,126.307271,2872037000
인천광역시,옹진군,연평면,,14,37.664218,125.702394,2872038000
광주광역시,동구,대인동,,14,35.154,126.9154,2911010100
광주광역시,동구,금남로5가,,14,35.152782,126.9122,2911010200
광주광역시,동구,충장로5가,,14,35.151429,126.911169,2911010300
광주광역시,동구,수기동,,14,35.150437,126.909636,2911010400
광주광역시,동구,대의동,,14,35.1492,126.9202,2911010500
광주광역시,동구,궁동,,14,35.1507,126.9184,2911010600
광주광역시,동구,장동,,14,35.1489,126.9231,2911010700
광주광역시,동구,동명동,,14,35.151182,126.92515,2911010800
광주광역시,동구,계림동,,14,35.1591,126.9207,2911010900
광주광역시,동구,산수동,,14,35.1574,126.9354,2911011000
광주광역시,동구,지산동,,14,35.1487,126.9425,2911011100
광주광역시,동구,남동,,14,35.1442,126.9201,2911011200
광주광역시,동구,광산동,,14,35.1471,126.9208,2911011300
광주광역시,동구,금동,,14,35.1433,126.9177,2911011400
광주광역시,동구,호남동,,14,35.1475,126.9129,2911011500
광주광역시,동구,불로동,,14,35.145374,126.9151,2911011600
광주광역시,동구,황금동,,14,35.147347,126.915497,2911011700
광주광역시,동구,서석동,,14,35.1422,126.9306,2911011800
광주광역시,동구,소태동,,14,35.1189,126.9436,2911011900
광주광역시,동구,용연동,,14,35.1054,126.9732,2911012000
광주광역시,동구,운림동,,14,35.1283,126.967,2911012100
광주광역시,동구,학동,,14,35.134415,126.924162,2911012200
광주광역시,동구,월남동,,14,35.1025,126.9416,2911012300
광주광역시,동구,선교동,,14,35.0847,126.9525,2911012400
광주광역시,동구,내남동,,14,35.0871,126.9348,2911012500
광주광역시,동구,용산동,,14,35.1128,126.9244,2911012600
광주광역시,동구,충장로1가,,14,35.147167,126.917872,2911012700
광주광역시,동구,충장로2가,,14,35.148048,126.916498,2911012800
광주광역시,동구,충장로3가,,14,35.148845,126.915133,2911012900
광주광역시,동구,충장로4가,,14,35.149515,126.913485,2911013000
광주광역시,동구,금남로1가,,14,35.147788,126.919158,2911013100
광주광역시,동구,금남로2가,,14,35.148752,126.917464,2911013200
광주광역시,동구,금남로3가,,14,35.149946,126.916225,2911013300
광주광역시,동구,금남로4가,,14,35.1508,126.9149,2911013400
광주광역시,서구,양동,,14,35.154807,126.9011,2914010400
광주광역시,서구,농성동,,14,35.154674,126.88945,2914010600
광주광역시,서구,광천동,,14,35.164324,126.88035,2914011500
광주광역시,서구,유촌동,,14,35.166465,126.853775,2914011600
광주광역시,서구,덕흥동,,14,35.1666,126.8356,2914011700
광주광역시,서구,쌍촌동,,14,35.1546,126.863,2914011800
광주광역시,서구,화정동,,14,35.1467,126.8787,2914011900
광주광역시,서구,치평동,,14,35.14994,126.843325,2914012000
광주광역시,서구,내방동,,14,35.159,126.8729,2914012100
광주광역시,서구,서창동,,14,35.114565,126.830225,2914012500
광주광역시,서구,세하동,,14,35.1196,126.8337,2914012600
광주광역시,서구,용두동,,14,35.1001,126.816,2914012700
광주광역시,서구,풍암동,,14,35.12479,126.878913,2914012800
광주광역시,서구,벽진동,,14,35.133399,126.83015,2914012900
광주광역시,서구,금호동,,14,35.1318,126.8539,2914013000
광주광역시,서구,마륵동,,14,35.1428,126.8418,2914013100
광주광역시,서구,매월동,,14,35.1175,126.8534,2914013200
광주광역시,서구,동천동,,14,35.171306,126.864736,2914013300
광주광역시,남구,사동,,14,35.1436,126.9127,2915510100
광주광역시,남구,구동,,14,35.1469,126.9098,2915510200
광주광역시,남구,서동,,14,35.1439,126.9069,2915510300
광주광역시,남구,월산동,,14,35.14754,126.902613,2915510400
광주광역시,남구,백운동,,14,35.138674,126.903763,2915510500
광주광역시,남구,주월동,,14,35.1318,126.8983,2915510600
광주광역시,남구,노대동,,14,35.0995,126.9073,2915510700
광주광역시,남구,진월동,,14,35.1152,126.9026,2915510800
광주광역시,남구,덕남동,,14,35.0891,126.9002,2915510900
광주광역시,남구,행암동,,14,35.0993,126.8871,2915511000
광주광역시,남구,임암동,,14,35.1016,126.87,2915511100
광주광역시,남구,송하동,,14,35.1098,126.8835,2915511200
광주광역시,남구,양림동,,14,35.13689,126.915663,2915511300
광주광역시,남구,방림동,,14,35.1312,126.9198,2915511400
광주광역시,남구,봉선동,,14,35.124365,126.9141,2915511500
광주광역시,남구,구소동,,14,35.0562,126.808,2915511600
광주광역시,남구,양촌동,,14,35.0653,126.788875,2915511700
광주광역시,남구,도금동,,14,35.0761,126.845587,2915511800
광주광역시,남구,승촌동,,14,35.061,126.7754,2915511900
광주광역시,남구,지석동,,14,35.0874,126.8411,2915512000
광주광역시,남구,압촌동,,14,35.0905,126.8324,2915512100
광주광역시,남구,화장동,,14,35.0831,126.8002,2915512200
광주광역시,남구,칠석동,,14,35.0703,126.837,2915512300
광주광역시,남구,석정동,,14,35.0852,126.8173,2915512400
광주광역시,남구,신장동,,14,35.0586,126.8163,2915512500
광주광역시,남구,양과동,,14,35.0874,126.879,2915512600
광주광역시,남구,이장동,,14,35.089,126.8566,2915512700
광주광역시,남구,대지동,,14,35.0729,126.821,2915512800
광주광역시,남구,원산동,,14,35.0927,126.8473,2915512900
광주광역시,남구,월성동,,14,35.0658,126.8067,2915513000
광주광역시,북구,중흥동,,14,35.1666,126.9107,2917010100
광주광역시,북구,유동,,14,35.1591,126.9048,2917010200
광주광역시,북구,누문동,,14,35.1541,126.9063,2917010300
광주광역시,북구,북동,,14,35.1559,126.9096,2917010400
광주광역시,북구,임동,,14,35.165882,126.894313,2917010500
광주광역시,북구,신안동,,14,35.167451,126.898738,2917010600
광주광역시,북구,용봉동,,14,35.180243,126.901313,2917010700
광주광역시,북구,동림동,,14,35.186943,126.866863,2917010800
광주광역시,북구,운암동,,14,35.1803,126.8767,2917010900
광주광역시,북구,우산동,,14,35.170301,126.920913,2917011000
광주광역시,북구,풍향동,,14,35.164399,126.923163,2917011100
광주광역시,북구,문흥동,,14,35.1878,126.9258,2917011200
광주광역시,북구,각화동,,14,35.183485,126.940325,2917011300
광주광역시,북구,두암동,,14,35.1699,126.9351,2917011400
광주광역시,북구,오치동,,14,35.1921,126.9101,2917011500
광주광역시,북구,삼각동,,14,35.199301,126.8995,2917011600
광주광역시,북구,매곡동,,14,35.189643,126.892038,2917011700
광주광역시,북구,충효동,,14,35.1773,127.006,2917011800
광주광역시,북구,덕의동,,14,35.1799,126.9839,2917011900
광주광역시,북구,금곡동,,14,35.1497,126.9952,2917012000
광주광역시,북구,망월동,,14,35.2013,126.9533,2917012100
광주광역시,북구,청풍동,,14,35.1713,126.9626,2917012200
광주광역시,북구,화암동,,14,35.1509,126.9685,2917012300
광주광역시,북구,장등동,,14,35.2124,126.9289,2917012400
광주광역시,북구,운정동,,14,35.2253,126.9437,2917012500
광주광역시,북구,본촌동,,14,35.222251,126.882,2917012600
광주광역시,북구,일곡동,,14,35.206026,126.897238,2917012700
광주광역시,북구,양산동,,14,35.2023,126.8757,2917012800
광주광역시,북구,연제동,,14,35.2003,126.8632,2917012900
광주광역시,북구,신용동,,14,35.215,126.8639,2917013000
광주광역시,북구,용두동,,14,35.2218,126.8717,2917013100
광주광역시,북구,지야동,,14,35.2335,126.8808,2917013200
광주광역시,북구,태령동,,14,35.2476,126.927,2917013300
광주광역시,북구,수곡동,,14,35.2422,126.9258,2917013400
광주광역시,북구,효령동,,14,35.2373,126.9151,2917013500
광주광역시,북구,용전동,,14,35.2413,126.8932,2917013600
광주광역시,북구,용강동,,14,35.2518,126.9033,2917013700
광주광역시,북구,생용동,,14,35.2285,126.9036,2917013800
광주광역시,북구,월출동,,14,35.2399,126.8655,2917013900
광주광역시,북구,대촌동,,14,35.2287,126.8621,2917014000
광주광역시,북구,오룡동,,14,35.2257,126.8513,2917014100
광주광역시,광산구,송정동,,14,35.13554,126.798475,2920010100
광주광역시,광산구,도산동,,14,35.129499,126.79165,2920010200
광주광역시,광산구,도호동,,14,35.1201,126.8052,2920010300
광주광역시,광산구,신촌동,,14,35.134,126.816,2920010400
광주광역시,광산구,서봉동,,14,35.1572,126.7514,2920010500
광주광역시,광산구,운수동,,14,35.1622,126.7738,2920010600
광주광역시,광산구,선암동,,14,35.150699,126.773513,2920010700
광주광역시,광산구,소촌동,,14,35.1544,126.7963,2920010800
광주광역시,광산구,우산동,,14,35.15784,126.809425,2920010900
광주광역시,광산구,황룡동,,14,35.1175,126.7881,2920011000
광주광역시,광산구,박호동,,14,35.1711,126.7523,2920011100
광주광역시,광산구,비아동,,14,35.222035,126.824338,2920011200
광주광역시,광산구,도천동,,14,35.2128,126.8214,2920011300
광주광역시,광산구,수완동,,14,35.199,126.8304,2920011400
광주광역시,광산구,월계동,,14,35.2134,126.8379,2920011500
광주광역시,광산구,쌍암동,,14,35.2191,126.8477,2920011600
광주광역시,광산구,산월동,,14,35.205301,126.849813,2920011700
광주광역시,광산구,신창동,,14,35.190008,126.846253,2920011800
광주광역시,광산구,신가동,,14,35.181635,126.827625,2920011900
광주광역시,광산구,운남동,,14,35.173085,126.8219,2920012000
광주광역시,광산구,안청동,,14,35.215,126.8042,2920012100
광주광역시,광산구,진곡동,,14,35.2125,126.7888,2920012200
광주광역시,광산구,장덕동,,14,35.194751,126.8083,2920012300
광주광역시,광산구,흑석동,,14,35.1827,126.8079,2920012400
광주광역시,광산구,하남동,,14,35.184976,126.793913,2920012500
광주광역시,광산구,장수동,,14,35.1822,126.7822,2920012600
광주광역시,광산구,산정동,,14,35.172,126.7948,2920012700
광주광역시,광산구,월곡동,,14,35.1716,126.8102,2920012800
광주광역시,광산구,등임동,,14,35.1845,126.7624,2920012900
광주광역시,광산구,산막동,,14,35.198876,126.765463,2920013000
광주광역시,광산구,고룡동,,14,35.1999,126.7794,2920013100
광주광역시,광산구,신룡동,,14,35.2205,126.7769,2920013200
광주광역시,광산구,두정동,,14,35.2231,126.7612,2920013300
광주광역시,광산구,임곡동,,14,35.219626,126.744788,2920013400
광주광역시,광산구,광산동,,14,35.2414,126.7467,2920013500
광주광역시,광산구,오산동,,14,35.2358,126.7297,2920013600
광주광역시,광산구,사호동,,14,35.2145,126.7282,2920013700
광주광역시,광산구,하산동,,14,35.0984,126.765,2920013800
광주광역시,광산구,유계동,,14,35.0957,126.788,2920013900
광주광역시,광산구,본덕동,,14,35.0852,126.779,2920014000
광주광역시,광산구,용봉동,,14,35.0769,126.776538,2920014100
광주광역시,광산구,요기동,,14,35.1055,126.7613,2920014200
광주광역시,광산구,복룡동,,14,35.1126,126.7817,2920014300
광주광역시,광산구,송대동,,14,35.1068,126.795,2920014400
광주광역시,광산구,옥동,,14,35.128115,126.7612,2920014500
광주광역시,광산구,월전동,,14,35.1219,126.7737,2920014600
광주광역시,광산구,장록동,,14,35.1342,126.7751,2920014700
광주광역시,광산구,송촌동,,14,35.14119,126.775988,2920014800
광주광역시,광산구,지죽동,,14,35.1426,126.7555,2920014900
광주광역시,광산구,용동,,14,35.1343,126.751,2920015000
광주광역시,광산구,용곡동,,14,35.1307,126.7373,2920015100
광주광역시,광산구,지정동,,14,35.1373,126.7171,2920015200
광주광역시,광산구,명화동,,14,35.1255,126.7203,2920015300
광주광역시,광산구,동산동,,14,35.1211,126.7174,2920015400
광주광역시,광산구,연산동,,14,35.1135,126.7502,2920015500
광주광역시,광산구,도덕동,,14,35.1553,126.7045,2920015600
광주광역시,광산구,송산동,,14,35.1637,126.7212,2920015700
광주광역시,광산구,지평동,,14,35.1511,126.7279,2920015800
광주광역시,광산구,오운동,,14,35.1516,126.6923,2920015900
광주광역시,광산구,삼거동,,14,35.1598,126.6728,2920016000
광주광역시,광산구,양동,,14,35.1553,126.6603,2920016100
광주광역시,광산구,내산동,,14,35.1303,126.6606,2920016200
광주광역시,광산구,대산동,,14,35.1374,126.6725,2920016300
광주광역시,광산구,송학동,,14,35.1156,126.6769,2920016400
광주광역시,광산구,신동,,14,35.1152,126.6994,2920016500
광주광역시,광산구,삼도동,,14,35.16219,126.697525,2920016600
광주광역시,광산구,남산동,,14,35.1783,126.726,2920016700
광주광역시,광산구,송치동,,14,35.1803,126.7363,2920016800
광주광역시,광산구,산수동,,14,35.1865,126.7474,2920016900
광주광역시,광산구,선동,,14,35.2002,126.7457,2920017000
광주광역시,광산구,지산동,,14,35.1954,126.7327,2920017100
광주광역시,광산구,왕동,,14,35.2002,126.7137,2920017200
광주광역시,광산구,북산동,,14,35.1805,126.7124,2920017300
광주광역시,광산구,명도동,,14,35.1814,126.7012,2920017400
광주광역시,광산구,동호동,,14,35.1804,126.6876,2920017500
광주광역시,광산구,덕림동,,14,35.1815,126.6708,2920017600
광주광역시,광산구,양산동,,14,35.1985,126.6897,2920017700
광주광역시,광산구,동림동,,14,35.2075,126.6914,2920017800
광주광역시,광산구,오선동,,14,35.2021,126.7998,2920020200
대전광역시,동구,원동,,14,36.327,127.4344,3011010100
대전광역시,동구,인동,,14,36.323425,127.437938,3011010200
대전광역시,동구,효동,,14,36.317075,127.441788,3011010300
대전광역시,동구,천동,,14,36.3142,127.4458,3011010400
대전광역시,동구,가오동,,14,36.3074,127.4582,3011010500
대전광역시,동구,신흥동,,14,36.32345,127.443488,3011010600
대전광역시,동구,판암동,,14,36.3124,127.4685,3011010700
대전광역시,동구,삼정동,,14,36.321817,127.4741,3011010800
대전광역시,동구,용운동,,14,36.328133,127.461513,3011010900
대전광역시,동구,대동,,14,36.328442,127.445625,3011011000
대전광역시,동구,자양동,,14,36.335443,127.449085,3011011100
대전광역시,동구,신안동,,14,36.3295,127.4382,3011011200
대전광역시,동구,소제동,,14,36.334599,127.438788,3011011300
대전광역시,동구,가양동,,14,36.345465,127.450788,3011011400
대전광역시,동구,용전동,,14,36.35804,127.431986,3011011500
대전광역시,동구,성남동,,14,36.344215,127.43235,3011011600
대전광역시,동구,홍도동,,14,36.347033,127.42335,3011011700
대전광역시,동구,삼성동,,14,36.3391,127.4273,3011011800
대전광역시,동구,정동,,14,36.3323,127.433213,3011011900
대전광역시,동구,중동,,14,36.3316,127.4297,3011012000
대전광역시,동구,추동,,14,36.3746,127.4685,3011012100
대전광역시,동구,비룡동,,14,36.3454,127.4738,3011012200
대전광역시,동구,주산동,,14,36.3583,127.4774,3011012300
대전광역시,동구,용계동,,14,36.3724,127.4868,3011012400
대전광역시,동구,마산동,,14,36.3889,127.4901,3011012500
대전광역시,동구,효평동,,14,36.3961,127.4659,3011012600
대전광역시,동구,직동,,14,36.4165,127.4852,3011012700
대전광역시,동구,세천동,,14,36.3244,127.4913,3011012800
대전광역시,동구,신상동,,14,36.3531,127.5021,3011012900
대전광역시,동구,신하동,,14,36.3645,127.4998,3011013000
대전광역시,동구,신촌동,,14,36.3758,127.5105,3011013100
대전광역시,동구,사성동,,14,36.3854,127.5171,3011013200
대전광역시,동구,내탑동,,14,36.3995,127.5112,3011013300
대전광역시,동구,오동,,14,36.4143,127.5237,3011013400
대전광역시,동구,주촌동,,14,36.4059,127.5366,3011013500
대전광역시,동구,낭월동,,14,36.287,127.4849,3011013600
대전광역시,동구,대별동,,14,36.2824,127.4569,3011013700
대전광역시,동구,이사동,,14,36.2832,127.4408,3011013800
대전광역시,동구,대성동,,14,36.2952,127.4688,3011013900
대전광역시,동구,장척동,,14,36.253,127.4453,3011014000
대전광역시,동구,소호동,,14,36.259826,127.447227,3011014100
대전광역시,동구,구도동,,14,36.266,127.4735,3011014200
대전광역시,동구,삼괴동,,14,36.2477,127.4747,3011014300
대전광역시,동구,상소동,,14,36.224401,127.458775,3011014400
대전광역시,동구,하소동,,14,36.2134,127.4388,3011014500
대전광역시,중구,은행동,,14,36.329917,127.426712,3014010100
대전광역시,중구,선화동,,14,36.3315,127.418888,3014010200
대전광역시,중구,목동,,14,36.334367,127.412414,3014010300
대전광역시,중구,중촌동,,14,36.338915,127.41265,3014010400
대전광역시,중구,대흥동,,14,36.320342,127.4259,3014010500
대전광역시,중구,문창동,,14,36.316192,127.43805,3014010600
대전광역시,중구,석교동,,14,36.309725,127.4424,3014010700
대전광역시,중구,호동,,14,36.2991,127.4359,3014010800
대전광역시,중구,옥계동,,14,36.2983,127.4518,3014010900
대전광역시,중구,대사동,,14,36.317658,127.424825,3014011000
대전광역시,중구,부사동,,14,36.314258,127.433825,3014011100
대전광역시,중구,용두동,,14,36.3252,127.41035,3014011200
대전광역시,중구,오류동,,14,36.3255,127.403837,3014011300
대전광역시,중구,태평동,,14,36.324917,127.394875,3014011400
대전광역시,중구,유천동,,14,36.3174,127.3974,3014011500
대전광역시,중구,문화동,,14,36.3092,127.4066,3014011600
대전광역시,중구,산성동,,14,36.305483,127.386138,3014011700
대전광역시,중구,사정동,,14,36.2937,127.3952,3014011800
대전광역시,중구,안영동,,14,36.2815,127.3778,3014011900
대전광역시,중구,무수동,,14,36.2797,127.4082,3014012000
대전광역시,중구,구완동,,14,36.2771,127.4254,3014012100
대전광역시,중구,침산동,,14,36.2762,127.393,3014012200
대전광역시,중구,목달동,,14,36.2636,127.412463,3014012300
대전광역시,중구,정생동,,14,36.2499,127.4025,3014012400
대전광역시,중구,어남동,,14,36.2223,127.4156,3014012500
대전광역시,중구,금동,,14,36.240735,127.4271,3014012600
대전광역시,서구,복수동,,14,36.306808,127.373638,3017010100
대전광역시,서구,변동,,14,36.325817,127.386738,3017010200
대전광역시,서구,도마동,,14,36.3201,127.371663,3017010300
대전광역시,서구,정림동,,14,36.304508,127.366725,3017010400
대전광역시,서구,용문동,,14,36.336858,127.394353,3017010500
대전광역시,서구,탄방동,,14,36.346682,127.39539,3017010600
대전광역시,서구,괴정동,,14,36.337175,127.382042,3017010800
대전광역시,서구,가장동,,14,36.330125,127.3852,3017010900
대전광역시,서구,내동,,14,36.332242,127.377325,3017011000
대전광역시,서구,갈마동,,14,36.348465,127.369538,3017011100
대전광역시,서구,둔산동,,14,36.3548,127.3848,3017011200
대전광역시,서구,월평동,,14,36.3468,127.3562,3017011300
대전광역시,서구,가수원동,,14,36.303508,127.349413,3017011400
대전광역시,서구,도안동,,14,36.3229,127.3483,3017011500
대전광역시,서구,관저동,,14,36.296133,127.335438,3017011600
대전광역시,서구,흑석동,,14,36.2663,127.347,3017011700
대전광역시,서구,매노동,,14,36.2418,127.3326,3017011800
대전광역시,서구,산직동,,14,36.2399,127.3511,3017011900
대전광역시,서구,장안동,,14,36.2098,127.3408,3017012000
대전광역시,서구,평촌동,,14,36.2383,127.3109,3017012100
대전광역시,서구,오동,,14,36.2182,127.3226,3017012200
대전광역시,서구,우명동,,14,36.2384,127.2869,3017012300
대전광역시,서구,원정동,,14,36.2549,127.2989,3017012400
대전광역시,서구,용촌동,,14,36.2522,127.3216,3017012500
대전광역시,서구,봉곡동,,14,36.268667,127.323575,3017012600
대전광역시,서구,괴곡동,,14,36.2829,127.3507,3017012700
대전광역시,서구,만년동,,14,36.36753,127.375041,3017012800
대전광역시,유성구,원내동,,14,36.2991,127.3177,3020010100
대전광역시,유성구,교촌동,,14,36.3066,127.3117,3020010200
대전광역시,유성구,대정동,,14,36.315742,127.318538,3020010300
대전광역시,유성구,용계동,,14,36.3262,127.3241,3020010400
대전광역시,유성구,학하동,,14,36.336232,127.3138,3020010500
대전광역시,유성구,계산동,,14,36.334,127.2912,3020010600
대전광역시,유성구,성북동,,14,36.3093,127.2896,3020010700
대전광역시,유성구,세동,,14,36.30291,127.272988,3020010800
대전광역시,유성구,송정동,,14,36.2889,127.2574,3020010900
대전광역시,유성구,방동,,14,36.279592,127.297038,3020011000
대전광역시,유성구,봉명동,,14,36.353349,127.343825,3020011100
대전광역시,유성구,구암동,,14,36.356207,127.3216,3020011200
대전광역시,유성구,덕명동,,14,36.3455,127.3012,3020011300
대전광역시,유성구,원신흥동,,14,36.3388,127.3452,3020011400
대전광역시,유성구,상대동,,14,36.34084,127.33445,3020011500
대전광역시,유성구,복용동,,14,36.34144,127.319688,3020011600
대전광역시,유성구,장대동,,14,36.3622,127.3314,3020011700
대전광역시,유성구,갑동,,14,36.3661,127.2911,3020011800
대전광역시,유성구,노은동,,14,36.368379,127.318297,3020011900
대전광역시,유성구,지족동,,14,36.381799,127.305525,3020012000
대전광역시,유성구,죽동,,14,36.3758,127.3345,3020012100
대전광역시,유성구,궁동,,14,36.368549,127.343738,3020012200
대전광역시,유성구,어은동,,14,36.3705,127.3541,3020012300
대전광역시,유성구,구성동,,14,36.370724,127.3661,3020012400
대전광역시,유성구,신성동,,14,36.389219,127.347369,3020012500
대전광역시,유성구,가정동,,14,36.3818,127.3689,3020012600
대전광역시,유성구,도룡동,,14,36.382099,127.382775,3020012700
대전광역시,유성구,장동,,14,36.3951,127.3617,3020012800
대전광역시,유성구,방현동,,14,36.4108,127.3632,3020012900
대전광역시,유성구,화암동,,14,36.4047,127.3806,3020013000
대전광역시,유성구,덕진동,,14,36.4251,127.3687,3020013100
대전광역시,유성구,하기동,,14,36.3905,127.3333,3020013200
대전광역시,유성구,추목동,,14,36.4194,127.3439,3020013300
대전광역시,유성구,자운동,,14,36.4015,127.345,3020013400
대전광역시,유성구,신봉동,,14,36.4084,127.3339,3020013500
대전광역시,유성구,수남동,,14,36.4162,127.3165,3020013600
대전광역시,유성구,안산동,,14,36.4099,127.2921,3020013700
대전광역시,유성구,외삼동,,14,36.4022,127.3112,3020013800
대전광역시,유성구,반석동,,14,36.3943,127.2988,3020013900
대전광역시,유성구,문지동,,14,36.3919,127.3965,3020014000
대전광역시,유성구,전민동,,14,36.400028,127.400326,3020014100
대전광역시,유성구,원촌동,,14,36.3818,127.4005,3020014200
대전광역시,유성구,탑립동,,14,36.4165,127.4112,3020014300
대전광역시,유성구,용산동,,14,36.4205,127.3998,3020014400
대전광역시,유성구,봉산동,,14,36.4462,127.3826,3020014500
대전광역시,유성구,관평동,,14,36.4226,127.3892,3020014600
대전광역시,유성구,송강동,,14,36.429926,127.381663,3020014700
대전광역시,유성구,금고동,,14,36.466301,127.387375,3020014800
대전광역시,유성구,대동,,14,36.4804,127.3935,3020014900
대전광역시,유성구,금탄동,,14,36.4895,127.3837,3020015000
대전광역시,유성구,신동,,14,36.4766,127.3718,3020015100
대전광역시,유성구,둔곡동,,14,36.4596,127.3648,3020015200
대전광역시,유성구,구룡동,,14,36.4415,127.3575,3020015300
대전광역시,대덕구,오정동,,14,36.353874,127.409876,3023010100
대전광역시,대덕구,대화동,,14,36.366499,127.411388,3023010200
대전광역시,대덕구,읍내동,,14,36.3776,127.4223,3023010300
대전광역시,대덕구,연축동,,14,36.3913,127.4286,3023010400
대전광역시,대덕구,신대동,,14,36.3935,127.4156,3023010500
대전광역시,대덕구,와동,,14,36.4076,127.4276,3023010600
