name,z,lat,lon,cortarNo
포항시 북구 송라면,14,36.228834,129.356945,4711333000
포항시 북구 송라면 상송리,,,,
포항시 북구 송라면 하송리,,,,
포항시 북구 송라면 중산리,,,,
포항시 북구 송라면 광천리,,,,
포항시 북구 송라면 조사리,,,,
포항시 북구 송라면 방석리,,,,
포항시 북구 송라면 화진리,,,,
포항시 북구 송라면 대전리,,,,
포항시 북구 송라면 지경리,,,,
포항시 북구 기계면,14,36.072433,129.21025,4711334000
포항시 북구 기계면 현내리,,,,
포항시 북구 기계면 지가리,,,,
포항시 북구 기계면 봉계리,,,,
포항시 북구 기계면 고지리,,,,
포항시 북구 기계면 문성리,,,,
포항시 북구 기계면 학야리,,,,
포항시 북구 기계면 성계리,,,,
포항시 북구 기계면 내단리,,,,
포항시 북구 기계면 화대리,,,,
포항시 북구 기계면 화봉리,,,,
포항시 북구 기계면 계전리,,,,
포항시 북구 기계면 미현리,,,,
포항시 북구 기계면 인비리,,,,
포항시 북구 기계면 구지리,,,,
포항시 북구 기계면 가안리,,,,
포항시 북구 기계면 남계리,,,,
포항시 북구 죽장면,14,36.160182,129.095775,4711335000
포항시 북구 죽장면 가사리,,,,
포항시 북구 죽장면 매현리,,,,
포항시 북구 죽장면 침곡리,,,,
포항시 북구 죽장면 입암리,,,,
포항시 북구 죽장면 일광리,,,,
포항시 북구 죽장면 지동리,,,,
포항시 북구 죽장면 정자리,,,,
포항시 북구 죽장면 감곡리,,,,
포항시 북구 죽장면 상사리,,,,
포항시 북구 죽장면 하사리,,,,
포항시 북구 죽장면 석계리,,,,
포항시 북구 죽장면 합덕리,,,,
포항시 북구 죽장면 월평리,,,,
포항시 북구 죽장면 방흥리,,,,
포항시 북구 죽장면 현내리,,,,
포항시 북구 죽장면 봉계리,,,,
포항시 북구 죽장면 두마리,,,,
포항시 북구 죽장면 상옥리,,,,
포항시 북구 죽장면 하옥리,,,,
포항시 북구 기북면,14,36.128582,129.16635,4711336000
포항시 북구 기북면 관천리,,,,
포항시 북구 기북면 대곡리,,,,
포항시 북구 기북면 율산리,,,,
포항시 북구 기북면 용기리,,,,
포항시 북구 기북면 오덕리,,,,
포항시 북구 기북면 탑정리,,,,
포항시 북구 기북면 성법리,,,,
