name,구,동,리,,z,lat,lon,cortarNo,,z,lat,lon,cortarNo
경기도,연천군,왕징면,임강리,,,,,,,,,,
경기도,연천군,왕징면,오탄리,,,,,,,,,,
경기도,연천군,왕징면,귀존리,,,,,,,,,,
경기도,연천군,왕징면,고장리,,,,,,,,,,
경기도,연천군,왕징면,장학리,,,,,,,,,,
경기도,연천군,왕징면,가천리,,,,,,,,,,
경기도,연천군,왕징면,냉정리,,,,,,,,,,
경기도,연천군,신서면,,,14,38.182856,127.107029,4180036000,,,,,
경기도,연천군,신서면,대광리,,,,,,,,,,
경기도,연천군,신서면,도신리,,,,,,,,,,
경기도,연천군,신서면,내산리,,,,,,,,,,
경기도,연천군,신서면,마전리,,,,,,,,,,
경기도,연천군,신서면,답곡리,,,,,,,,,,
경기도,연천군,신서면,승양리,,,,,,,,,,
경기도,연천군,신서면,도밀리,,,,,,,,,,
경기도,연천군,신서면,갈현리,,,,,,,,,,
경기도,연천군,신서면,덕산리,,,,,,,,,,
경기도,연천군,신서면,신현리,,,,,,,,,,
경기도,연천군,중면,,,14,38.17394,127.008689,4180037000,,,,,
경기도,연천군,중면,삼곶리,,,,,,,,,,
경기도,연천군,중면,횡산리,,,,,,,,,,
경기도,연천군,중면,중사리,,,,,,,,,,
경기도,연천군,중면,적거리,,,,,,,,,,
경기도,연천군,중면,마거리,,,,,,,,,,
경기도,연천군,중면,합수리,,,,,,,,,,
경기도,연천군,중면,적음리,,,,,,,,,,
경기도,연천군,중면,진곡리,,,,,,,,,,
경기도,연천군,중면,어적산리,,,,,,,,,,
경기도,연천군,중면,적동산리,,,,,,,,,,
경기도,연천군,중면,도연리,,,,,,,,,,
경기도,연천군,장남면,,,14,37.981684,126.884406,4180038000,,,,,
경기도,연천군,장남면,원당리,,,,,,,,,,
경기도,연천군,장남면,자작리,,,,,,,,,,
경기도,연천군,장남면,판부리,,,,,,,,,,
경기도,연천군,장남면,반정리,,,,,,,,,,
경기도,연천군,장남면,고랑포리,,,,,,,,,,
경기도,가평군,,,,,,,,,,,,
경기도,가평군,가평읍,,,14,37.825363,127.516049,4182025000,,,,,
경기도,가평군,가평읍,읍내리,,,,,,,,,,
경기도,가평군,가평읍,대곡리,,,,,,,,,,
경기도,가평군,가평읍,달전리,,,,,,,,,,
경기도,가평군,가평읍,하색리,,,,,,,,,,
경기도,가평군,가평읍,상색리,,,,,,,,,,
경기도,가평군,가평읍,두밀리,,,,,,,,,,
경기도,가평군,가평읍,경반리,,,,,,,,,,
경기도,가평군,가평읍,승안리,,,,,,,,,,
경기도,가평군,가평읍,마장리,,,,,,,,,,
경기도,가평군,가평읍,개곡리,,,,,,,,,,
경기도,가평군,가평읍,이화리,,,,,,,,,,
경기도,가평군,가평읍,산유리,,,,,,,,,,
경기도,가평군,가평읍,복장리,,,,,,,,,,
경기도,가평군,가평읍,금대리,,,,,,,,,,
경기도,가평군,설악면,,,14,37.675935,127.494463,4182031000,,,,,
경기도,가평군,설악면,신천리,,,,,,,,,,
경기도,가평군,설악면,선촌리,,,,,,,,,,
경기도,가평군,설악면,회곡리,,,,,,,,,,
경기도,가평군,설악면,사룡리,,,,,,,,,,
경기도,가평군,설악면,송산리,,,,,,,,,,
경기도,가평군,설악면,미사리,,,,,,,,,,
경기도,가평군,설악면,위곡리,,,,,,,,,,
경기도,가평군,설악면,창의리,,,,,,,,,,
경기도,가평군,설악면,엄소리,,,,,,,,,,
경기도,가평군,설악면,설곡리,,,,,,,,,,
경기도,가평군,설악면,묵안리,,,,,,,,,,
경기도,가평군,설악면,가일리,,,,,,,,,,
경기도,가평군,설악면,방일리,,,,,,,,,,
경기도,가평군,설악면,천안리,,,,,,,,,,
경기도,가평군,설악면,이천리,,,,,,,,,,
경기도,가평군,청평면,,,14,37.740493,127.424125,4182032500,,,,,
경기도,가평군,청평면,청평리,,,,,,,,,,
경기도,가평군,청평면,상천리,,,,,,,,,,
경기도,가평군,청평면,하천리,,,,,,,,,,
경기도,가평군,청평면,대성리,,,,,,,,,,
경기도,가평군,청평면,호명리,,,,,,,,,,
경기도,가평군,청평면,고성리,,,,,,,,,,
경기도,가평군,청평면,삼회리,,,,,,,,,,
경기도,가평군,상면,,,14,37.805025,127.35705,4182033000,,,,,
경기도,가평군,상면,연하리,,,,,,,,,,
경기도,가평군,상면,항사리,,,,,,,,,,
경기도,가평군,상면,행현리,,,,,,,,,,
경기도,가평군,상면,임초리,,,,,,,,,,
경기도,가평군,상면,덕현리,,,,,,,,,,
경기도,가평군,상면,태봉리,,,,,,,,,,
경기도,가평군,상면,상동리,,,,,,,,,,
경기도,가평군,상면,율길리,,,,,,,,,,
경기도,가평군,상면,봉수리,,,,,,,,,,
경기도,가평군,상면,원흥리,,,,,,,,,,
경기도,가평군,조종면,,,14,37.81745,127.353112,4182034500,,,,,
경기도,가평군,조종면,현리,,,,,,,,,,
경기도,가평군,조종면,신상리,,,,,,,,,,
경기도,가평군,조종면,상판리,,,,,,,,,,
경기도,가평군,조종면,신하리,,,,,,,,,,
경기도,가평군,조종면,마일리,,,,,,,,,,
경기도,가평군,조종면,대보리,,,,,,,,,,
경기도,가평군,조종면,운악리,,,,,,,,,,
경기도,가평군,북면,,,14,37.959318,127.496994,4182035000,,,,,
경기도,가평군,북면,목동리,,,,,,,,,,
경기도,가평군,북면,소법리,,,,,,,,,,
경기도,가평군,북면,화악리,,,,,,,,,,
경기도,가평군,북면,도대리,,,,,,,,,,
경기도,가평군,북면,적목리,,,,,,,,,,
경기도,가평군,북면,백둔리,,,,,,,,,,
경기도,가평군,북면,제령리,,,,,,,,,,
경기도,가평군,북면,이곡리,,,,,,,,,,
경기도,양평군,,,,,,,,,,,,
경기도,양평군,양평읍,,,14,37.48661,127.493962,4183025000,,,,,
경기도,양평군,양평읍,양근리,,,,,,,,,,
경기도,양평군,양평읍,오빈리,,,,,,,,,,
경기도,양평군,양평읍,신애리,,,,,,,,,,
경기도,양평군,양평읍,덕평리,,,,,,,,,,
경기도,양평군,양평읍,공흥리,,,,,,,,,,
경기도,양평군,양평읍,백안리,,,,,,,,,,
경기도,양평군,양평읍,도곡리,,,,,,,,,,
경기도,양평군,양평읍,대흥리,,,,,,,,,,
경기도,양평군,양평읍,봉성리,,,,,,,,,,
경기도,양평군,양평읍,원덕리,,,,,,,,,,
경기도,양평군,양평읍,회현리,,,,,,,,,,
경기도,양평군,양평읍,창대리,,,,,,,,,,
경기도,양평군,강상면,,,14,37.477215,127.4855,4183031000,,,,,
경기도,양평군,강상면,병산리,,,,,,,,,,
경기도,양평군,강상면,송학리,,,,,,,,,,
경기도,양평군,강상면,교평리,,,,,,,,,,
경기도,양평군,강상면,신화리,,,,,,,,,,
경기도,양평군,강상면,화양리,,,,,,,,,,
경기도,양평군,강상면,세월리,,,,,,,,,,
경기도,양평군,강상면,대석리,,,,,,,,,,
경기도,양평군,강하면,,,14,37.494868,127.410813,4183032000,,,,,
경기도,양평군,강하면,운심리,,,,,,,,,,
경기도,양평군,강하면,왕창리,,,,,,,,,,
경기도,양평군,강하면,동오리,,,,,,,,,,
경기도,양평군,강하면,항금리,,,,,,,,,,
경기도,양평군,강하면,성덕리,,,,,,,,,,
경기도,양평군,강하면,전수리,,,,,,,,,,
경기도,양평군,양서면,,,14,37.543958,127.325975,4183033000,,,,,
경기도,양평군,양서면,양수리,,,,,,,,,,
경기도,양평군,양서면,용담리,,,,,,,,,,
경기도,양평군,양서면,부용리,,,,,,,,,,
경기도,양평군,양서면,목왕리,,,,,,,,,,
경기도,양평군,양서면,신원리,,,,,,,,,,
경기도,양평군,양서면,도곡리,,,,,,,,,,
경기도,양평군,양서면,대심리,,,,,,,,,,
경기도,양평군,양서면,국수리,,,,,,,,,,
경기도,양평군,양서면,복포리,,,,,,,,,,
경기도,양평군,양서면,청계리,,,,,,,,,,
경기도,양평군,양서면,증동리,,,,,,,,,,
경기도,양평군,옥천면,,,14,37.5181,127.456037,4183034000,,,,,
경기도,양평군,옥천면,옥천리,,,,,,,,,,
경기도,양평군,옥천면,용천리,,,,,,,,,,
경기도,양평군,옥천면,신복리,,,,,,,,,,
경기도,양평군,옥천면,아신리,,,,,,,,,,
경기도,양평군,서종면,,,14,37.606574,127.348688,4183035000,,,,,
경기도,양평군,서종면,문호리,,,,,,,,,,
경기도,양평군,서종면,도장리,,,,,,,,,,
경기도,양평군,서종면,수능리,,,,,,,,,,
경기도,양평군,서종면,서후리,,,,,,,,,,
경기도,양평군,서종면,정배리,,,,,,,,,,
경기도,양평군,서종면,명달리,,,,,,,,,,
경기도,양평군,서종면,노문리,,,,,,,,,,
경기도,양평군,서종면,수입리,,,,,,,,,,
경기도,양평군,단월면,,,14,37.538518,127.672892,4183036000,,,,,
경기도,양평군,단월면,보룡리,,,,,,,,,,
경기도,양평군,단월면,삼가리,,,,,,,,,,
경기도,양평군,단월면,봉상리,,,,,,,,,,
경기도,양평군,단월면,향소리,,,,,,,,,,
경기도,양평군,단월면,덕수리,,,,,,,,,,
경기도,양평군,단월면,부안리,,,,,,,,,,
경기도,양평군,단월면,명성리,,,,,,,,,,
경기도,양평군,단월면,석산리,,,,,,,,,,
경기도,양평군,단월면,산음리,,,,,,,,,,
경기도,양평군,청운면,,,14,37.556308,127.710713,4183037000,,,,,
경기도,양평군,청운면,용두리,,,,,,,,,,
경기도,양평군,청운면,여물리,,,,,,,,,,
경기도,양평군,청운면,비룡리,,,,,,,,,,
경기도,양평군,청운면,가현리,,,,,,,,,,
경기도,양평군,청운면,갈운리,,,,,,,,,,
경기도,양평군,청운면,도원리,,,,,,,,,,
경기도,양평군,청운면,신론리,,,,,,,,,,
경기도,양평군,청운면,삼성리,,,,,,,,,,
경기도,양평군,청운면,다대리,,,,,,,,,,
경기도,양평군,양동면,,,14,37.419101,127.754788,4183038000,,,,,
경기도,양평군,양동면,쌍학리,,,,,,,,,,
경기도,양평군,양동면,석곡리,,,,,,,,,,
경기도,양평군,양동면,매월리,,,,,,,,,,
경기도,양평군,양동면,고송리,,,,,,,,,,
경기도,양평군,양동면,금왕리,,,,,,,,,,
경기도,양평군,양동면,계정리,,,,,,,,,,
경기도,양평군,양동면,삼산리,,,,,,,,,,
경기도,양평군,양동면,단석리,,,,,,,,,,
경기도,양평군,지평면,,,14,37.474535,127.63925,4183039500,,,,,
경기도,양평군,지평면,지평리,,,,,,,,,,
경기도,양평군,지평면,송현리,,,,,,,,,,
경기도,양평군,지평면,월산리,,,,,,,,,,
경기도,양평군,지평면,망미리,,,,,,,,,,
경기도,양평군,지평면,무왕리,,,,,,,,,,
경기도,양평군,지평면,일신리,,,,,,,,,,
경기도,양평군,지평면,대평리,,,,,,,,,,
경기도,양평군,지평면,곡수리,,,,,,,,,,
경기도,양평군,지평면,수곡리,,,,,,,,,,
경기도,양평군,지평면,옥현리,,,,,,,,,,
경기도,양평군,용문면,,,14,37.486766,127.595689,4183040000,,,,,
경기도,양평군,용문면,마룡리,,,,,,,,,,
경기도,양평군,용문면,화전리,,,,,,,,,,
경기도,양평군,용문면,삼성리,,,,,,,,,,
경기도,양평군,용문면,다문리,,,,,,,,,,
경기도,양평군,용문면,연수리,,,,,,,,,,
경기도,양평군,용문면,금곡리,,,,,,,,,,
경기도,양평군,용문면,광탄리,,,,,,,,,,
경기도,양평군,용문면,망능리,,,,,,,,,,
경기도,양평군,용문면,중원리,,,,,,,,,,
경기도,양평군,용문면,조현리,,,,,,,,,,
경기도,양평군,용문면,덕촌리,,,,,,,,,,
경기도,양평군,용문면,오촌리,,,,,,,,,,
경기도,양평군,용문면,신점리,,,,,,,,,,
경기도,양평군,개군면,,,14,37.425973,127.536796,4183041000,,,,,
경기도,양평군,개군면,하자포리,,,,,,,,,,
경기도,양평군,개군면,구미리,,,,,,,,,,
경기도,양평군,개군면,앙덕리,,,,,,,,,,
경기도,양평군,개군면,석장리,,,,,,,,,,
경기도,양평군,개군면,공세리,,,,,,,,,,
경기도,양평군,개군면,불곡리,,,,,,,,,,
경기도,양평군,개군면,부리,,,,,,,,,,
경기도,양평군,개군면,자연리,,,,,,,,,,
경기도,양평군,개군면,내리,,,,,,,,,,
경기도,양평군,개군면,향리,,,,,,,,,,
경기도,양평군,개군면,주읍리,,,,,,,,,,
경기도,양평군,개군면,계전리,,,,,,,,,,
경기도,양평군,개군면,상자포리,,,,,,,,,,
강원도,,,,,,,,,,,,,
강원도,춘천시,,,,,,,,,,,,
강원도,춘천시,봉의동,,,14,37.886,127.7299,4211010100,,,,,
강원도,춘천시,요선동,,,14,37.882907,127.727563,4211010200,,,,,
강원도,춘천시,낙원동,,,14,37.879174,127.724238,4211010300,,,,,
강원도,춘천시,중앙로1가,,,14,37.882516,127.729157,4211010400,,,,,
강원도,춘천시,중앙로2가,,,14,37.879013,127.725721,4211010500,,,,,
강원도,춘천시,중앙로3가,,,14,37.875897,127.721373,4211010600,,,,,
강원도,춘천시,옥천동,,,14,37.88435,127.73283,4211010700,,,,,
강원도,춘천시,조양동,,,14,37.879807,127.730313,4211010800,,,,,
강원도,춘천시,죽림동,,,14,37.877457,127.7268,4211010900,,,,,
강원도,춘천시,운교동,,,14,37.876907,127.7324,4211011000,,,,,
강원도,춘천시,약사동,,,14,37.8744,127.7244,4211011100,,,,,
강원도,춘천시,효자동,,,14,37.8714,127.7369,4211011200,,,,,
강원도,춘천시,소양로1가,,,14,37.8918,127.7298,4211011300,,,,,
강원도,춘천시,소양로2가,,,14,37.8866,127.7248,4211011400,,,,,
강원도,춘천시,소양로3가,,,14,37.8818,127.7233,4211011500,,,,,
강원도,춘천시,소양로4가,,,14,37.878007,127.720325,4211011600,,,,,
강원도,춘천시,근화동,,,14,37.88064,127.71215,4211011700,,,,,
강원도,춘천시,우두동,,,14,37.9088,127.7392,4211011800,,,,,
강원도,춘천시,사농동,,,14,37.915774,127.72185,4211011900,,,,,
강원도,춘천시,후평동,,,14,37.883299,127.747288,4211012000,,,,,
강원도,춘천시,온의동,,,14,37.8583,127.7153,4211012100,,,,,
강원도,춘천시,교동,,,14,37.880649,127.73615,4211012200,,,,,
강원도,춘천시,퇴계동,,,14,37.864515,127.726137,4211012300,,,,,
강원도,춘천시,석사동,,,14,37.858507,127.742263,4211012400,,,,,
강원도,춘천시,삼천동,,,14,37.8671,127.6935,4211012500,,,,,
강원도,춘천시,칠전동,,,14,37.8445,127.6962,4211012600,,,,,
강원도,춘천시,송암동,,,14,37.857374,127.688275,4211012700,,,,,
강원도,춘천시,신동,,,14,37.9317,127.7263,4211012800,,,,,
강원도,춘천시,중도동,,,14,37.8906,127.7007,4211012900,,,,,
강원도,춘천시,신북읍,,,14,37.925666,127.746174,4211025000,,,,,
강원도,춘천시,신북읍,율문리,,,,,,,,,,
강원도,춘천시,신북읍,천전리,,,,,,,,,,
강원도,춘천시,신북읍,유포리,,,,,,,,,,
강원도,춘천시,신북읍,산천리,,,,,,,,,,
강원도,춘천시,신북읍,발산리,,,,,,,,,,
강원도,춘천시,신북읍,지내리,,,,,,,,,,
강원도,춘천시,신북읍,용산리,,,,,,,,,,
강원도,춘천시,동면,,,14,37.910276,127.781058,4211031000,,,,,
강원도,춘천시,동면,지내리,,,,,,,,,,
강원도,춘천시,동면,만천리,,,,,,,,,,
강원도,춘천시,동면,장학리,,,,,,,,,,
강원도,춘천시,동면,감정리,,,,,,,,,,
강원도,춘천시,동면,월곡리,,,,,,,,,,
강원도,춘천시,동면,품안리,,,,,,,,,,
강원도,춘천시,동면,품걸리,,,,,,,,,,
강원도,춘천시,동면,신이리,,,,,,,,,,
강원도,춘천시,동면,평촌리,,,,,,,,,,
강원도,춘천시,동면,상걸리,,,,,,,,,,
강원도,춘천시,동산면,,,14,37.752312,127.796237,4211032000,,,,,
강원도,춘천시,동산면,조양리,,,,,,,,,,
강원도,춘천시,동산면,봉명리,,,,,,,,,,
강원도,춘천시,동산면,원창리,,,,,,,,,,
강원도,춘천시,동산면,군자리,,,,,,,,,,
강원도,춘천시,신동면,,,14,37.817675,127.715975,4211033000,,,,,
강원도,춘천시,신동면,의암리,,,,,,,,,,
강원도,춘천시,신동면,팔미리,,,,,,,,,,
강원도,춘천시,신동면,혈동리,,,,,,,,,,
강원도,춘천시,신동면,증리,,,,,,,,,,
강원도,춘천시,신동면,정족리,,,,,,,,,,
강원도,춘천시,남면,,,14,37.732201,127.599725,4211034000,,,,,
강원도,춘천시,남면,관천리,,,,,,,,,,
강원도,춘천시,남면,박암리,,,,,,,,,,
강원도,춘천시,남면,가정리,,,,,,,,,,
강원도,춘천시,남면,발산리,,,,,,,,,,
강원도,춘천시,남면,후동리,,,,,,,,,,
강원도,춘천시,남면,추곡리,,,,,,,,,,
강원도,춘천시,남면,한덕리,,,,,,,,,,
강원도,춘천시,서면,,,14,37.898699,127.692688,4211035000,,,,,
강원도,춘천시,서면,현암리,,,,,,,,,,
강원도,춘천시,서면,금산리,,,,,,,,,,
강원도,춘천시,서면,신매리,,,,,,,,,,
강원도,춘천시,서면,서상리,,,,,,,,,,
강원도,춘천시,서면,오월리,,,,,,,,,,
강원도,춘천시,서면,월송리,,,,,,,,,,
강원도,춘천시,서면,방동리,,,,,,,,,,
강원도,춘천시,서면,덕두원리,,,,,,,,,,
강원도,춘천시,서면,당림리,,,,,,,,,,
강원도,춘천시,서면,안보리,,,,,,,,,,
강원도,춘천시,사북면,,,14,38.029908,127.640738,4211036000,,,,,
강원도,춘천시,사북면,신포리,,,,,,,,,,
강원도,춘천시,사북면,지촌리,,,,,,,,,,
강원도,춘천시,사북면,오탄리,,,,,,,,,,
강원도,춘천시,사북면,가일리,,,,,,,,,,
강원도,춘천시,사북면,원평리,,,,,,,,,,
강원도,춘천시,사북면,지암리,,,,,,,,,,
강원도,춘천시,사북면,고탄리,,,,,,,,,,
강원도,춘천시,사북면,고성리,,,,,,,,,,
강원도,춘천시,사북면,송암리,,,,,,,,,,
강원도,춘천시,사북면,인람리,,,,,,,,,,
강원도,춘천시,북산면,,,14,37.987293,127.886046,4211038000,,,,,
강원도,춘천시,북산면,내평리,,,,,,,,,,
강원도,춘천시,북산면,청평리,,,,,,,,,,
강원도,춘천시,북산면,부귀리,,,,,,,,,,
강원도,춘천시,북산면,추곡리,,,,,,,,,,
강원도,춘천시,북산면,오항리,,,,,,,,,,
강원도,춘천시,북산면,물로리,,,,,,,,,,
강원도,춘천시,북산면,조교리,,,,,,,,,,
강원도,춘천시,북산면,대동리,,,,,,,,,,
강원도,춘천시,북산면,대곡리,,,,,,,,,,
강원도,춘천시,북산면,추전리,,,,,,,,,,
강원도,춘천시,동내면,,,14,37.848032,127.761062,4211039000,,,,,
강원도,춘천시,동내면,거두리,,,,,,,,,,
강원도,춘천시,동내면,신촌리,,,,,,,,,,
강원도,춘천시,동내면,고은리,,,,,,,,,,
강원도,춘천시,동내면,사암리,,,,,,,,,,
강원도,춘천시,동내면,학곡리,,,,,,,,,,
강원도,춘천시,남산면,,,14,37.791845,127.646125,4211040000,,,,,
강원도,춘천시,남산면,광판리,,,,,,,,,,
강원도,춘천시,남산면,행촌리,,,,,,,,,,
강원도,춘천시,남산면,수동리,,,,,,,,,,
강원도,춘천시,남산면,창촌리,,,,,,,,,,
강원도,춘천시,남산면,방곡리,,,,,,,,,,
강원도,춘천시,남산면,강촌리,,,,,,,,,,
강원도,춘천시,남산면,서천리,,,,,,,,,,
강원도,춘천시,남산면,백양리,,,,,,,,,,
강원도,춘천시,남산면,방하리,,,,,,,,,,
강원도,춘천시,남산면,산수리,,,,,,,,,,
강원도,원주시,,,,,,,,,,,,
강원도,원주시,중앙동,,,14,37.352882,127.947475,4213010100,,,,,
강원도,원주시,평원동,,,14,37.3503,127.9531,4213010200,,,,,
강원도,원주시,원동,,,14,37.3442,127.9468,4213010300,,,,,
강원도,원주시,인동,,,14,37.346107,127.9544,4213010400,,,,,
강원도,원주시,개운동,,,14,37.340224,127.955663,4213010500,,,,,
강원도,원주시,명륜동,,,14,37.3334,127.9429,4213010600,,,,,
강원도,원주시,단구동,,,14,37.326083,127.960313,4213010700,,,,,
강원도,원주시,일산동,,,14,37.34969,127.9421,4213010800,,,,,
강원도,원주시,학성동,,,14,37.353499,127.944163,4213010900,,,,,
강원도,원주시,단계동,,,14,37.352632,127.934412,4213011000,,,,,
강원도,원주시,우산동,,,14,37.371415,127.940012,4213011100,,,,,
강원도,원주시,태장동,,,14,37.3797,127.9557,4213011200,,,,,
강원도,원주시,봉산동,,,14,37.347574,127.956963,4213011300,,,,,
강원도,원주시,행구동,,,14,37.34384,127.99445,4213011400,,,,,
강원도,원주시,무실동,,,14,37.33744,127.926475,4213011500,,,,,
강원도,원주시,관설동,,,14,37.3069,127.986,4213011600,,,,,
강원도,원주시,반곡동,,,14,37.3256,127.995,4213011700,,,,,
강원도,원주시,가현동,,,14,37.3876,127.9249,4213011800,,,,,
강원도,원주시,문막읍,,,14,37.312583,127.817213,4213025000,,,,,
강원도,원주시,문막읍,문막리,,,,,,,,,,
강원도,원주시,문막읍,동화리,,,,,,,,,,
강원도,원주시,문막읍,비두리,,,,,,,,,,
강원도,원주시,문막읍,취병리,,,,,,,,,,
강원도,원주시,문막읍,궁촌리,,,,,,,,,,
강원도,원주시,문막읍,건등리,,,,,,,,,,
강원도,원주시,문막읍,후용리,,,,,,,,,,
강원도,원주시,문막읍,포진리,,,,,,,,,,
강원도,원주시,문막읍,반계리,,,,,,,,,,
강원도,원주시,문막읍,대둔리,,,,,,,,,,
강원도,원주시,소초면,,,14,37.41796,128.002388,4213031000,,,,,
강원도,원주시,소초면,평장리,,,,,,,,,,
강원도,원주시,소초면,의관리,,,,,,,,,,
강원도,원주시,소초면,장양리,,,,,,,,,,
강원도,원주시,소초면,흥양리,,,,,,,,,,
강원도,원주시,소초면,수암리,,,,,,,,,,
강원도,원주시,소초면,교항리,,,,,,,,,,
강원도,원주시,소초면,둔둔리,,,,,,,,,,
강원도,원주시,소초면,학곡리,,,,,,,,,,
강원도,원주시,호저면,,,14,37.411007,127.925675,4213032000,,,,,
강원도,원주시,호저면,주산리,,,,,,,,,,
강원도,원주시,호저면,고산리,,,,,,,,,,
강원도,원주시,호저면,대덕리,,,,,,,,,,
강원도,원주시,호저면,광격리,,,,,,,,,,
강원도,원주시,호저면,만종리,,,,,,,,,,
강원도,원주시,호저면,옥산리,,,,,,,,,,
강원도,원주시,호저면,무장리,,,,,,,,,,
강원도,원주시,호저면,용곡리,,,,,,,,,,
강원도,원주시,호저면,산현리,,,,,,,,,,
강원도,원주시,호저면,매호리,,,,,,,,,,
강원도,원주시,지정면,,,14,37.36214,127.84025,4213033000,,,,,
강원도,원주시,지정면,간현리,,,,,,,,,,
강원도,원주시,지정면,안창리,,,,,,,,,,
강원도,원주시,지정면,가곡리,,,,,,,,,,
강원도,원주시,지정면,판대리,,,,,,,,,,
강원도,원주시,지정면,신평리,,,,,,,,,,
강원도,원주시,지정면,월송리,,,,,,,,,,
강원도,원주시,지정면,보통리,,,,,,,,,,
강원도,원주시,부론면,,,14,37.207618,127.750263,4213035000,,,,,
강원도,원주시,부론면,법천리,,,,,,,,,,
강원도,원주시,부론면,손곡리,,,,,,,,,,
강원도,원주시,부론면,정산리,,,,,,,,,,
강원도,원주시,부론면,흥호리,,,,,,,,,,
강원도,원주시,부론면,노림리,,,,,,,,,,
강원도,원주시,부론면,단강리,,,,,,,,,,
강원도,원주시,귀래면,,,14,37.170011,127.88482,4213036000,,,,,
강원도,원주시,귀래면,운남리,,,,,,,,,,
강원도,원주시,귀래면,귀래리,,,,,,,,,,
강원도,원주시,귀래면,운계리,,,,,,,,,,
강원도,원주시,귀래면,주포리,,,,,,,,,,
강원도,원주시,귀래면,용암리,,,,,,,,,,
강원도,원주시,흥업면,,,14,37.302917,127.9211,4213037000,,,,,
강원도,원주시,흥업면,흥업리,,,,,,,,,,
강원도,원주시,흥업면,매지리,,,,,,,,,,
강원도,원주시,흥업면,사제리,,,,,,,,,,
강원도,원주시,흥업면,대안리,,,,,,,,,,
강원도,원주시,판부면,,,14,37.318642,127.96635,4213038000,,,,,
강원도,원주시,판부면,금대리,,,,,,,,,,
강원도,원주시,판부면,서곡리,,,,,,,,,,
강원도,원주시,판부면,신촌리,,,,,,,,,,
강원도,원주시,신림면,,,14,37.230718,128.079475,4213039000,,,,,
강원도,원주시,신림면,신림리,,,,,,,,,,
강원도,원주시,신림면,금창리,,,,,,,,,,
강원도,원주시,신림면,구학리,,,,,,,,,,
강원도,원주시,신림면,용암리,,,,,,,,,,
강원도,원주시,신림면,성남리,,,,,,,,,,
강원도,원주시,신림면,황둔리,,,,,,,,,,
강원도,원주시,신림면,송계리,,,,,,,,,,
강원도,강릉시,,,,,,,,,,,,
강원도,강릉시,홍제동,,,14,37.748318,128.883663,4215010100,,,,,
강원도,강릉시,남문동,,,14,37.7493,128.8882,4215010200,,,,,
강원도,강릉시,명주동,,,14,37.751101,128.891506,4215010300,,,,,
강원도,강릉시,성내동,,,14,37.752444,128.893387,4215010400,,,,,
강원도,강릉시,임당동,,,14,37.7558,128.8943,4215010500,,,,,
강원도,강릉시,금학동,,,14,37.753508,128.8957,4215010600,,,,,
강원도,강릉시,용강동,,,14,37.7537,128.8908,4215010700,,,,,
강원도,강릉시,성남동,,,14,37.7522,128.8984,4215010800,,,,,
강원도,강릉시,옥천동,,,14,37.760175,128.90295,4215010900,,,,,
강원도,강릉시,교동,,,14,37.7693,128.8883,4215011000,,,,,
강원도,강릉시,포남동,,,14,37.7728,128.9082,4215011100,,,,,
강원도,강릉시,초당동,,,14,37.791883,128.915963,4215011200,,,,,
강원도,강릉시,강문동,,,14,37.7939,128.9172,4215011300,,,,,
강원도,강릉시,송정동,,,14,37.774472,128.927577,4215011400,,,,,
강원도,강릉시,견소동,,,14,37.7732,128.941225,4215011500,,,,,
강원도,강릉시,내곡동,,,14,37.739001,128.88095,4215011600,,,,,
강원도,강릉시,회산동,,,14,37.7374,128.8648,4215011700,,,,,
강원도,강릉시,장현동,,,14,37.7285,128.8939,4215011800,,,,,
강원도,강릉시,박월동,,,14,37.7232,128.9119,4215011900,,,,,
강원도,강릉시,담산동,,,14,37.7204,128.9007,4215012000,,,,,
강원도,강릉시,노암동,,,14,37.743585,128.903638,4215012100,,,,,
강원도,강릉시,유산동,,,14,37.7369,128.9134,4215012200,,,,,
강원도,강릉시,월호평동,,,14,37.7441,128.9424,4215012300,,,,,
강원도,강릉시,신석동,,,14,37.7302,128.9232,4215012400,,,,,
강원도,강릉시,입암동,,,14,37.7589,128.9178,4215012500,,,,,
강원도,강릉시,청량동,,,14,37.7451,128.9247,4215012600,,,,,
강원도,강릉시,두산동,,,14,37.7645,128.9287,4215012700,,,,,
강원도,강릉시,학동,,,14,37.7548,128.9319,4215012800,,,,,
강원도,강릉시,병산동,,,14,37.7597,128.94215,4215012900,,,,,
강원도,강릉시,남항진동,,,14,37.7593,128.9544,4215013000,,,,,
강원도,강릉시,유천동,,,14,37.7671,128.8582,4215013100,,,,,
강원도,강릉시,지변동,,,14,37.7739,128.8719,4215013200,,,,,
강원도,강릉시,죽헌동,,,14,37.7822,128.8698,4215013300,,,,,
강원도,강릉시,대전동,,,14,37.7927,128.8526,4215013400,,,,,
강원도,강릉시,운정동,,,14,37.7892,128.8966,4215013500,,,,,
강원도,강릉시,난곡동,,,14,37.7907,128.8764,4215013600,,,,,
강원도,강릉시,저동,,,14,37.7984,128.8926,4215013700,,,,,
강원도,강릉시,안현동,,,14,37.8063,128.8987,4215013800,,,,,
강원도,강릉시,운산동,,,14,37.7275,128.935,4215013900,,,,,
강원도,강릉시,주문진읍,,,14,37.892631,128.827033,4215025000,,,,,
강원도,강릉시,주문진읍,주문리,,,,,,,,,,
강원도,강릉시,주문진읍,교항리,,,,,,,,,,
