법정동코드	법정동명	폐지여부
4817041000	진주시 금산면	존재
4817041021	진주시 금산면 가방리	존재
4817041022	진주시 금산면 용아리	존재
4817041023	진주시 금산면 갈전리	존재
4817041024	진주시 금산면 속사리	존재
4817041025	진주시 금산면 송백리	존재
4817041026	진주시 금산면 중천리	존재
4817041027	진주시 금산면 장사리	존재
4817042000	진주시 집현면	존재
4817042021	진주시 집현면 지내리	존재
4817042022	진주시 집현면 봉강리	존재
4817042023	진주시 집현면 사촌리	존재
4817042024	진주시 집현면 대암리	존재
4817042025	진주시 집현면 정평리	존재
4817042026	진주시 집현면 정수리	존재
4817042027	진주시 집현면 냉정리	존재
4817042028	진주시 집현면 장흥리	존재
4817042029	진주시 집현면 신당리	존재
4817042030	진주시 집현면 덕오리	존재
4817043000	진주시 미천면	존재
4817043021	진주시 미천면 오방리	존재
4817043022	진주시 미천면 향양리	존재
4817043023	진주시 미천면 반지리	존재
4817043024	진주시 미천면 벌당리	존재
4817043025	진주시 미천면 어옥리	존재
4817043026	진주시 미천면 상미리	존재
4817043027	진주시 미천면 미곡리	존재
4817043028	진주시 미천면 안간리	존재
4817043029	진주시 미천면 효자리	존재
4817044000	진주시 명석면	존재
4817044021	진주시 명석면 관지리	존재
4817044022	진주시 명석면 왕지리	존재
4817044023	진주시 명석면 남성리	존재
4817044024	진주시 명석면 덕곡리	존재
4817044025	진주시 명석면 계원리	존재
4817044026	진주시 명석면 신기리	존재
4817044027	진주시 명석면 외율리	존재
4817044028	진주시 명석면 오미리	존재
4817044029	진주시 명석면 가화리	존재
4817044030	진주시 명석면 용산리	존재
4817044031	진주시 명석면 우수리	존재
4817045000	진주시 대평면	존재
4817045021	진주시 대평면 대평리	존재
4817045022	진주시 대평면 상촌리	존재
4817045023	진주시 대평면 하촌리	존재
4817045024	진주시 대평면 당촌리	존재
4817045025	진주시 대평면 신풍리	존재
4817045026	진주시 대평면 내촌리	존재
4817046000	진주시 수곡면	존재
4817046021	진주시 수곡면 자매리	존재
4817046022	진주시 수곡면 사곡리	존재
4817046023	진주시 수곡면 대천리	존재
4817046024	진주시 수곡면 창촌리	존재
4817046025	진주시 수곡면 효자리	존재
4817046026	진주시 수곡면 원내리	존재
4817046027	진주시 수곡면 원외리	존재
4817046028	진주시 수곡면 원계리	존재
4817090100	진주시 망경동	폐지
4817090200	진주시 수정동	폐지
4817090500	진주시 상대1동	폐지
4817090600	진주시 상대2동	폐지
4817090700	진주시 초전동	폐지
4817090800	진주시 이현동	폐지
4817090900	진주시 판문동	폐지
4817091000	진주시 가호동	폐지
4819000000	진해시	폐지
4819010100	진해시 동상동	폐지
4819010200	진해시 도천동	폐지
4819010300	진해시 도만동	폐지
4819010400	진해시 신흥동	폐지
4819010500	진해시 현동	폐지
4819010600	진해시 비봉동	폐지
4819010700	진해시 태평동	폐지
4819010800	진해시 충의동	폐지
4819010900	진해시 무송동	폐지
4819011000	진해시 인의동	폐지
4819011100	진해시 숭인동	폐지
4819011200	진해시 대영동	폐지
4819011300	진해시 남빈동	폐지
4819011400	진해시 앵곡동	폐지
4819011500	진해시 제황산동	폐지
4819011600	진해시 속천동	폐지
4819011700	진해시 대죽동	폐지
4819011800	진해시 안곡동	폐지
4819011900	진해시 수송동	폐지
4819012000	진해시 회현동	폐지
4819012100	진해시 익선동	폐지
4819012200	진해시 창선동	폐지
4819012300	진해시 대천동	폐지
4819012400	진해시 광화동	폐지
4819012500	진해시 통신동	폐지
4819012600	진해시 중앙동	폐지
4819012700	진해시 부흥동	폐지
4819012800	진해시 중평동	폐지
4819012900	진해시 근화동	폐지
4819013000	진해시 송죽동	폐지
4819013100	진해시 화천동	폐지
4819013200	진해시 송학동	폐지
4819013300	진해시 대흥동	폐지
4819013400	진해시 평안동	폐지
4819013500	진해시 충무동	폐지
4819013600	진해시 인사동	폐지
4819013700	진해시 여좌동	폐지
4819013800	진해시 태백동	폐지
4819013900	진해시 경화동	폐지
4819014000	진해시 석동	폐지
4819014100	진해시 이동	폐지
4819014200	진해시 자은동	폐지
4819014300	진해시 덕산동	폐지
4819014400	진해시 풍호동	폐지
4819014500	진해시 장천동	폐지
4819014600	진해시 행암동	폐지
4819014700	진해시 북부동	폐지
4819014800	진해시 성내동	폐지
